_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,annotation,broken_link,annotation_gold,broken_link_gold,cell_type,image_url,set_number
1521829033,1/3/2018 09:52:17,3218963982,1/3/2018 09:22:57,false,test_rprocess,1.0,43838813,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219155/43838813/u0041017093179205120064108071138115248216182016097029051119022092143148200247023239189140077022183.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set5/Processed/nuclear_0.png,set5
1521829034,1/2/2018 10:03:06,3215714879,1/2/2018 09:54:05,false,test_rprocess,1.0,43913100,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219155/43913100/u0081177240228061150002190017025075220087247034202033148014127070241044187067082042159225218011116.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set5/Processed/nuclear_1.png,set5
1521829035,1/2/2018 06:24:49,3215420707,1/2/2018 05:55:54,false,test_rprocess,1.0,43913100,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219155/43913100/u0005027013237068086084124211193183056216014079249176170180153166089223228009079159107164102118111.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set5/Processed/nuclear_2.png,set5
1521829036,1/3/2018 11:55:42,3219159300,1/3/2018 11:46:37,false,test_rprocess,1.0,43915793,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219155/43915793/u0231215176090222006166092221032248113155068052090026056176004066148250135242018109105134020020060.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set5/Processed/nuclear_3.png,set5
1521829037,1/4/2018 07:05:29,3222300069,1/4/2018 06:37:53,false,test_rprocess,1.0,43913100,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219155/43913100/u0246108064106194137132067084046037117020233183077119103081062074135112166234068149252006249167050.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set5/Processed/nuclear_4.png,set5
1521829038,1/4/2018 05:54:08,3222158569,1/4/2018 05:45:18,false,test_rprocess,1.0,43915793,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219155/43915793/u0020046149226099069235226058250222045076179193003232232112236048034173027030014049104122054144039.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set5/Processed/nuclear_5.png,set5
1521829039,1/2/2018 11:35:23,3215850250,1/2/2018 11:08:31,false,test_rprocess,1.0,43913100,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219155/43913100/u0094041115079202232060212001144190089031027018122053016001209010005054006084185091014205139050239.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set5/Processed/nuclear_6.png,set5
1521829040,1/4/2018 06:37:50,3222251299,1/4/2018 06:08:53,false,test_rprocess,1.0,43913100,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219155/43913100/u0212012199039180137051099090110188195016103213173211109220041203223152121054078208017013107051165.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set5/Processed/nuclear_7.png,set5
1521829041,1/4/2018 06:56:06,3222284676,1/4/2018 06:29:57,false,test_rprocess,1.0,43913102,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219155/43913102/u0207120185111151161198140196094209117247247115247237177115235028083020125142008215116107108031141.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set5/Processed/nuclear_8.png,set5
1521829042,1/4/2018 08:07:41,3222400097,1/4/2018 08:07:19,false,test_rprocess,1.0,43838813,IND,"","",27.34.243.242,,true,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set5/Processed/nuclear_9.png,set5
