_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,annotation,broken_link,annotation_gold,broken_link_gold,cell_type,image_url,set_number
1521826397,1/3/2018 09:17:35,3218910246,1/3/2018 09:14:13,false,test_rprocess,1.0,43913099,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219147/43913099/u0090248102083213130251029230104151008167107077150144166253190058023222157151013049250025254063132.png""}",false,,,NIH-3T3,https://storage.googleapis.com/daves-new-bucket/data/nuclear/NIH-3T3/set0/Processed/nuclear_0.png,set0
1521826398,1/3/2018 10:31:31,3219018459,1/3/2018 10:10:35,false,test_rprocess,1.0,43838813,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219147/43838813/u0011254100077196061056009076024190219250033068197188034150171052150248224254229220088200038219040.png""}",false,,,NIH-3T3,https://storage.googleapis.com/daves-new-bucket/data/nuclear/NIH-3T3/set0/Processed/nuclear_1.png,set0
1521826399,1/3/2018 10:20:06,3219002546,1/3/2018 10:08:36,false,test_rprocess,1.0,43915793,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219147/43915793/u0142112117174088110169070159140039003089192237082134221181117074070061123137240183201114124149019.png""}",false,,,NIH-3T3,https://storage.googleapis.com/daves-new-bucket/data/nuclear/NIH-3T3/set0/Processed/nuclear_2.png,set0
1521826400,1/3/2018 06:36:49,3218674897,1/3/2018 06:11:04,false,test_rprocess,1.0,43913099,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219147/43913099/u0139059053226064245242061114194239078177188037191185065090059065212126233022080200253055025019161.png""}",false,,,NIH-3T3,https://storage.googleapis.com/daves-new-bucket/data/nuclear/NIH-3T3/set0/Processed/nuclear_3.png,set0
1521826401,1/3/2018 09:57:15,3218970535,1/3/2018 09:38:52,false,test_rprocess,1.0,43913099,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219147/43913099/u0183213178108097227022079072067236189121146110188126076174085094085049199096100092096062096063038.png""}",false,,,NIH-3T3,https://storage.googleapis.com/daves-new-bucket/data/nuclear/NIH-3T3/set0/Processed/nuclear_4.png,set0
1521826402,1/2/2018 09:31:39,3215684659,1/2/2018 09:04:19,false,test_rprocess,1.0,43922202,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219147/43922202/u0195132059090076211185076180011104223067042083188045206199179086099198027199012206182057188163031.png""}",false,,,NIH-3T3,https://storage.googleapis.com/daves-new-bucket/data/nuclear/NIH-3T3/set0/Processed/nuclear_5.png,set0
1521826403,1/1/2018 04:29:01,3212932553,1/1/2018 04:13:36,false,test_rprocess,1.0,43925392,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219147/43925392/u0214176076128075091240089039089137143089247139158039063151250075172064159229002240164167068010031.png""}",false,,,NIH-3T3,https://storage.googleapis.com/daves-new-bucket/data/nuclear/NIH-3T3/set0/Processed/nuclear_6.png,set0
1521826404,1/3/2018 09:29:44,3218930287,1/3/2018 09:02:15,false,test_rprocess,1.0,43853850,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219147/43853850/u0065243116117232178065202151008146203102028247210214186228008120064127198235051155196043097019147.png""}",false,,,NIH-3T3,https://storage.googleapis.com/daves-new-bucket/data/nuclear/NIH-3T3/set0/Processed/nuclear_7.png,set0
1521826405,1/3/2018 07:19:26,3218746991,1/3/2018 06:51:37,false,test_rprocess,1.0,43915735,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219147/43915735/u0041190168156104216090150227069004222003062014023154148194075047085001154050130214078136252208148.png""}",false,,,NIH-3T3,https://storage.googleapis.com/daves-new-bucket/data/nuclear/NIH-3T3/set0/Processed/nuclear_8.png,set0
1521826406,1/3/2018 04:21:05,3218337924,1/3/2018 03:52:35,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219147/43913099/u0190140056154236150077170160030007231127043154185219085091115177143112228147142059062017160043019.png""}",false,,,NIH-3T3,https://storage.googleapis.com/daves-new-bucket/data/nuclear/NIH-3T3/set0/Processed/nuclear_9.png,set0
