_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,annotation,broken_link,annotation_gold,broken_link_gold,cell_type,image_url,set_number
1521827345,1/6/2018 03:37:13,3229799844,1/6/2018 03:09:11,false,test_rprocess,1.0,43922202,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43922202/u0022113022240046102119249131081155253137107055099074161248138150053014124205040138015056007187011.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_0.png,set1
1521827346,1/4/2018 11:05:43,3222713852,1/4/2018 10:36:13,false,test_rprocess,1.0,43913099,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43913099/u0109181169211140211171002004068090010019008250127119086034025012052085246058073148025184143175143.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_1.png,set1
1521827347,1/4/2018 12:03:16,3222824842,1/4/2018 11:38:04,false,test_rprocess,1.0,43913102,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43913102/u0121197244087019138075111234137215069141166218219195055098067136157114235192196196188028118175211.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_2.png,set1
1521827348,1/4/2018 04:08:12,3221923604,1/4/2018 03:48:34,false,test_rprocess,1.0,43925392,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43925392/u0106197226066237207071103132070121175075212009136059111157007009059201224148196216164234057039134.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_3.png,set1
1521827349,1/4/2018 11:20:27,3222743430,1/4/2018 10:55:36,false,test_rprocess,1.0,43853850,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43853850/u0143135194254006066086177085232241104116194085095165149101039013252149013050243203104176099130169.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_4.png,set1
1521827350,1/6/2018 05:28:07,3230086665,1/6/2018 05:05:42,false,test_rprocess,1.0,43922202,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43922202/u0021159203121232019157060248070126025204061151158149123154206046205080152045204003161111002207103.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_5.png,set1
1521827351,1/5/2018 06:00:42,3226068456,1/5/2018 05:35:26,false,test_rprocess,1.0,43922202,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43922202/u0091015013004124072163232126088077079212009060117225164182147235232184049120064190200166050040008.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_6.png,set1
1521827352,1/4/2018 11:53:55,3222804689,1/4/2018 11:37:15,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43913099/u0052021226046008053249092094133204150053143113251217226107067050122059224099088141166047069028163.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_7.png,set1
1521827353,1/4/2018 09:32:51,3222550869,1/4/2018 09:06:52,false,test_rprocess,1.0,43925392,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43925392/u0092003198201234072088132163091209227043004056054213067095152243167108102160072171103050204154192.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_8.png,set1
1521827354,1/5/2018 11:41:34,3226799139,1/5/2018 11:21:47,false,test_rprocess,1.0,43922202,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43922202/u0172065001226056159024240149064008201082171003082156253197024065021137209130255198020199055019110.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_9.png,set1
1521827355,1/5/2018 10:03:03,3226583417,1/5/2018 09:44:36,false,test_rprocess,1.0,43922202,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43922202/u0149202098141076057029226037030216162154191151180244007034111169226022165069035066199092064138190.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_10.png,set1
1521827356,1/5/2018 03:36:25,3225602882,1/5/2018 03:07:54,false,test_rprocess,1.0,43853850,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43853850/u0161055021123011217190216189223174115253158118253069152189015066131083251240021167062229045133252.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_11.png,set1
1521827357,1/6/2018 05:56:44,3230145948,1/6/2018 05:28:12,false,test_rprocess,1.0,43922202,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43922202/u0175110014006095176217067135173019023197097109099098015114108053090059025032119142100021016019199.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_12.png,set1
1521827358,1/4/2018 05:51:06,3222151977,1/4/2018 05:40:39,false,test_rprocess,1.0,43925392,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43925392/u0024067083186194015252166083183053206028158157021120066114043025007022107161126019188148212034166.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_13.png,set1
1521827359,1/5/2018 03:40:52,3225617241,1/5/2018 03:16:35,false,test_rprocess,1.0,43913098,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43913098/u0041129233127166086055139015255105206057218216136086206221233024054015108076052231138018099022143.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_14.png,set1
1521827360,1/4/2018 08:33:20,3222443996,1/4/2018 08:04:12,false,test_rprocess,1.0,43925392,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43925392/u0184235088026103044164123246233054229057005049039182102058161094106176037140195206109185151120228.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_15.png,set1
1521827361,1/5/2018 07:11:20,3226263138,1/5/2018 06:49:07,false,test_rprocess,1.0,43922202,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43922202/u0070146095128214253086005123196007205216069031108252228063066030157252185094039127113044085250032.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_16.png,set1
1521827362,1/4/2018 04:38:12,3221991876,1/4/2018 04:09:25,false,test_rprocess,1.0,43925392,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43925392/u0021241083080058220075124156163046168122213025086006189048200074239045000179244136034042187151077.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_17.png,set1
1521827363,1/4/2018 10:29:47,3222643042,1/4/2018 10:15:19,false,test_rprocess,1.0,43925392,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43925392/u0125212248005181087179099187181179176101129071139250084226089017083116159055125066191057176187123.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_18.png,set1
1521827364,1/5/2018 11:21:38,3226759970,1/5/2018 11:06:13,false,test_rprocess,1.0,43922202,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43922202/u0016118112116031126166008066187246218028159021115068183070106225120173219129248209185094178115135.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_19.png,set1
1521827365,1/5/2018 03:43:13,3225626270,1/5/2018 03:16:41,false,test_rprocess,1.0,43913100,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219151/43913100/u0155111164021098120213120132101242113089003243117050149022031081055062233057191254237159119063016.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set1/Processed/nuclear_20.png,set1
