_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,annotation,broken_link,annotation_gold,broken_link_gold,cell_type,image_url,set_number
1521828687,1/2/2018 07:21:18,3215507094,1/2/2018 06:54:55,false,test_rprocess,1.0,43838813,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43838813/u0251188217072192121153212004209246016055070062144023218027097208158177223090197182041244151016168.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_0.png,set3
1521828688,1/2/2018 08:59:02,3215643543,1/2/2018 08:30:52,false,test_rprocess,1.0,43913099,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0122136114067070214097218245186067179246244094119230103076036033015195110165027010218219126011143.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_1.png,set3
1521828689,1/2/2018 10:13:49,3215724734,1/2/2018 09:48:26,false,test_rprocess,1.0,43915793,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43915793/u0245091060185119128235246045062125217085002016176169198060005206176234212029092180128183075012024.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_2.png,set3
1521828690,1/2/2018 08:42:32,3215622912,1/2/2018 08:14:20,false,test_rprocess,1.0,43853850,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43853850/u0171158127058207110203016073172247074210213045142240139104216010122071194149208088097100091109195.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_3.png,set3
1521828691,1/2/2018 06:26:07,3215422782,1/2/2018 05:58:09,false,test_rprocess,1.0,43853850,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43853850/u0094238132052246228147173135240094079011103222160030217201045245186232160077221079015171232019033.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_4.png,set3
1521828692,1/2/2018 09:28:57,3215681010,1/2/2018 08:59:05,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0063069127245111199255182137036125020146231196096207233150167127222086224208067166007062250219030.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_5.png,set3
1521828693,1/2/2018 07:07:00,3215486174,1/2/2018 06:55:27,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0158027036029151062164015142100043123078116100203140085197045046226237195178077069210009117146054.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_6.png,set3
1521828694,1/2/2018 09:21:03,3215670153,1/2/2018 08:52:22,false,test_rprocess,1.0,43838813,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43838813/u0239040003126166196099234073215054164048006036060112023226096016066180058071239054128168031142019.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_7.png,set3
1521828695,1/2/2018 05:16:15,3215306747,1/2/2018 04:58:07,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0050253160017125082225096059015006133227127004207125071039058096125076230214009178103243123074248.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_8.png,set3
1521828696,12/30/2017 11:37:30,3206576458,12/30/2017 11:22:37,false,test_rprocess,1.0,43913099,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0055214144062174081018229020175218108219166060252015176194113166095189233084123221109164237056136.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_9.png,set3
1521828697,12/30/2017 07:22:46,3205812086,12/30/2017 06:59:07,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0028137093078019130162143149149107217132093189087139087215216070251090177044138072069085075069122.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_10.png,set3
1521828698,1/2/2018 07:23:59,3215510874,1/2/2018 07:07:05,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0179111073152071189111222159167208159197046075131147001228084171085003023151110158039247024188190.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_11.png,set3
1521828699,1/1/2018 09:29:55,3213197387,1/1/2018 09:16:58,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0244231112078253099072037200228087012196074181028039146251175192152036054118245047152144186186047.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_12.png,set3
1521828700,1/1/2018 10:18:45,3213243375,1/1/2018 09:49:44,false,test_rprocess,1.0,43913099,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0172235244151095168027123128127089226150015024188015065226066201038213088049054206053095184223143.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_13.png,set3
1521828701,1/2/2018 05:14:42,3215304662,1/2/2018 04:55:51,false,test_rprocess,1.0,43838813,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43838813/u0128039230243181050044129068123047236107052114221096177210032095009037200167063145086253142194158.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_14.png,set3
1521828702,1/1/2018 08:22:03,3213133075,1/1/2018 08:19:27,false,test_rprocess,1.0,43913099,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0076026043129254100066001218216041097070251154022020015254028054225024235004027119198053225055048.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_15.png,set3
1521828703,12/30/2017 06:58:19,3205728755,12/30/2017 06:34:22,false,test_rprocess,1.0,43913099,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0098042245095036100056106043129035188209195115253222144025060024009163235066239043217167027180247.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_16.png,set3
1521828704,1/1/2018 04:15:08,3212926627,1/1/2018 04:13:14,false,test_rprocess,1.0,43913099,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0181184229103022118191154173091048087068049216226196239214150031150195126136030076204062249057025.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_17.png,set3
1521828705,1/2/2018 04:25:05,3215220600,1/2/2018 04:05:53,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0059248181121230076122087254147122048201216067112191210011031036202016140137141014017219011005248.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_18.png,set3
1521828706,1/2/2018 07:25:43,3215513105,1/2/2018 07:12:21,false,test_rprocess,1.0,43853850,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43853850/u0192069202074059202217093051164010218204079176160132239151011013213209037177065136239100169037186.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_19.png,set3
1521828707,1/2/2018 05:55:45,3215373255,1/2/2018 05:33:53,false,test_rprocess,1.0,43838813,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43838813/u0166066026192250145029106251132077201164207126227207203244104165027147229095142248158101090136100.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_20.png,set3
1521828708,1/2/2018 04:05:50,3215180326,1/2/2018 03:41:05,false,test_rprocess,1.0,43913099,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0068015093085063022249080065092225178076160107181162078013144075006203107111048046177222066061143.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_21.png,set3
1521828709,1/1/2018 09:49:41,3213219401,1/1/2018 09:29:58,false,test_rprocess,1.0,43913099,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0048167021035069246164213243134034209220245089112139219114056215244011181150113131123074074013109.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_22.png,set3
1521828710,1/1/2018 07:25:52,3213054437,1/1/2018 07:04:28,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0179172137088124101010172022044235109130254003113153015233066252167215046023157103141032093204108.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_23.png,set3
1521828711,12/30/2017 10:12:20,3206342192,12/30/2017 09:52:41,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0095138003252185030084059072045242076188174158094249117127024206240060109026192231137000187196005.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_24.png,set3
1521828712,1/1/2018 05:21:06,3212953603,1/1/2018 05:02:34,false,test_rprocess,1.0,43913099,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0102255015163046234006234189156229225210105115159079233011132006001072021076057172079045255148180.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_25.png,set3
1521828713,12/30/2017 06:34:19,3205643925,12/30/2017 06:22:05,false,test_rprocess,1.0,43913099,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0012008129097061220151025073015075052055038070214101095103230102144004105094110252107180229230095.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_26.png,set3
1521828714,1/2/2018 09:50:18,3215702974,1/2/2018 09:21:08,false,test_rprocess,1.0,43838813,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43838813/u0147189132219213120026210158151232013098055043186194161018187183065140097063174125194173020020018.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_27.png,set3
1521828715,12/30/2017 08:41:44,3206063217,12/30/2017 08:21:23,false,test_rprocess,1.0,43913099,IND,19,Kushalnagar,103.35.197.63,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0152134227101248069199004072206133073240149015076177069094014092183147227051228250087031193071026.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_28.png,set3
1521828716,1/2/2018 08:30:49,3215610004,1/2/2018 08:12:49,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0093051146079009113044231157220031221020212148193034233197010092153084236055243167077159117036078.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_29.png,set3
1521828717,1/2/2018 07:38:00,3215529349,1/2/2018 07:24:02,false,test_rprocess,1.0,43913099,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0117107089244012056034038170046063153052095016178052183021052114150236198150065173167032197237134.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_30.png,set3
1521828718,1/2/2018 09:17:53,3215665911,1/2/2018 09:07:55,false,test_rprocess,1.0,43915793,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43915793/u0133112109027182120251133023242200105087028060220199178245241112107236094252161030234025215029134.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_31.png,set3
1521828719,1/1/2018 10:40:22,3213260197,1/1/2018 10:18:48,false,test_rprocess,1.0,43913099,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0235062151201048098144042082105039248217231168059061022172029167005206009097228092046149212206013.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_32.png,set3
1521828720,1/1/2018 08:39:41,3213149277,1/1/2018 08:22:05,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0176204105160071020255173113171106169045110078081003073234123192255014031113245102110221221135209.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_33.png,set3
1521828721,12/30/2017 09:06:47,3206148118,12/30/2017 08:41:47,false,test_rprocess,1.0,43913099,IND,19,Mysore,103.2.232.50,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43913099/u0066007054105253153090046205199211005117046252107117223079015125009176120143039083092253134203127.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_34.png,set3
1521828722,1/2/2018 09:41:01,3215694241,1/2/2018 09:12:56,false,test_rprocess,1.0,43853850,IND,"","",27.34.243.242,"{""url"":""https://s3.amazonaws.com/pichost/construe/1219153/43853850/u0168036087233035238045167070022208097132085184006145124053198243070227222018171124226109177019143.png""}",false,,,RAW264.7,https://storage.googleapis.com/daves-new-bucket/data/nuclear/RAW264.7/set3/Processed/nuclear_35.png,set3
